timestamp,speed_sift_ma,speed_sift_lp,speed_gt
136.460185,0.414644,0.413409,1.674233
136.501293,0.409121,0.410465,1.674233
136.551295,0.408104,0.415403,1.674233
136.601301,0.409569,0.418525,1.674233
136.651306,0.412192,0.417741,1.674233
136.701305,0.421310,0.420505,1.674233
136.751304,0.423370,0.423613,1.674233
136.801307,0.426482,0.426388,1.674233
136.851310,0.433994,0.431252,1.674233
136.901311,0.431990,0.429154,1.610366
136.951310,0.438532,0.438827,1.493098
137.001321,0.443220,0.440784,1.493098
137.061991,0.446502,0.443547,1.493098
137.101339,0.447978,0.444128,1.493098
137.151329,0.449765,0.445116,1.493098
137.201327,0.450855,0.447930,1.493098
137.251326,0.452561,0.444697,1.493098
137.301304,0.450226,0.447949,1.493098
137.351965,0.451518,0.450008,1.493098
137.401309,0.450511,0.449611,1.493098
137.461387,0.451894,0.450924,1.493098
137.511340,0.452213,0.450990,1.493098
137.551320,0.452975,0.453803,1.493098
137.601313,0.460631,0.459911,1.493098
137.651321,0.461955,0.462009,1.493098
137.701328,0.470187,0.472873,1.493098
137.751331,0.480566,0.482311,1.493098
137.801329,0.490226,0.490441,1.493098
137.851337,0.499577,0.495851,1.493098
137.901363,0.507084,0.500243,1.498898
137.951341,0.510989,0.502549,1.517074
138.001308,0.517030,0.504906,1.517074
138.051319,0.502639,0.487154,1.517074
138.101901,0.486074,0.470445,1.517074
138.151322,0.470755,0.458329,1.517074
138.201324,0.459190,0.453094,1.517074
138.251888,0.445367,0.445281,1.517074
138.301326,0.430433,0.439128,1.517074
138.351318,0.414859,0.433380,1.517074
138.401325,0.406251,0.418251,1.517074
138.451334,0.392855,0.396814,1.517074
138.501330,0.380132,0.381433,1.517074
138.551332,0.361912,0.365758,1.517074
138.601342,0.343115,0.348992,1.517074
138.651342,0.328230,0.341313,1.517074
138.701340,0.312094,0.332412,1.517074
138.751312,0.288074,0.304127,1.517074
138.801320,0.265022,0.273461,1.517074
138.851316,0.245255,0.255416,1.517074
138.901322,0.226171,0.237862,1.449207
138.951419,0.210140,0.223837,1.318479
139.001328,0.183076,0.203066,1.318479
139.051330,0.158407,0.187532,1.318479
139.101329,0.148271,0.173777,1.318479
139.151335,0.143558,0.162223,1.318479
139.201333,0.133975,0.153494,1.318479
139.251340,0.127007,0.146795,1.318479
139.301340,0.121132,0.143057,1.318479
139.351348,0.121704,0.139406,1.318479
139.401336,0.122382,0.137578,1.318479
139.451352,0.123524,0.135435,1.318479
139.501317,0.125823,0.134758,1.318479
139.551325,0.126552,0.132556,1.318479
139.601324,0.127228,0.130966,1.318479
139.651333,0.126672,0.129630,1.318479
139.701334,0.126639,0.128669,1.318479
139.751335,0.125824,0.127796,1.318479
139.801339,0.125451,0.127104,1.318479
139.851337,0.122787,0.124305,1.318479
139.901341,0.121960,0.122952,1.325158
139.951347,0.118960,0.119164,1.343468
140.001353,0.116415,0.116620,1.343468
140.051350,0.114274,0.115310,1.343468
140.101354,0.112886,0.115157,1.343468
140.151357,0.111283,0.114740,1.343468
140.201355,0.111259,0.114404,1.343468
140.251723,0.111090,0.114795,1.343468
140.301327,0.112994,0.115311,1.343468
140.351337,0.114458,0.115587,1.343468
140.421720,0.115335,0.115710,1.343468
140.451343,0.115975,0.116363,1.343468
140.501338,0.117429,0.117762,1.343468
140.551345,0.119728,0.120041,1.343468
140.601349,0.122410,0.123057,1.343468
140.651345,0.124418,0.124739,1.343468
140.701348,0.125175,0.124194,1.343468
140.751350,0.125687,0.123306,1.343468
140.801362,0.126637,0.123706,1.343468
140.851359,0.126043,0.122835,1.343468
140.901359,0.124621,0.122140,1.277839
140.951366,0.122469,0.121701,1.159171
141.001336,0.120735,0.121229,1.159171
141.051341,0.120448,0.120985,1.159171
141.101342,0.120299,0.120531,1.159171
141.151341,0.118311,0.118703,1.159171
141.201350,0.118413,0.118990,1.159171
141.251352,0.117829,0.118253,1.159171
141.301348,0.118329,0.119291,1.159171
141.351354,0.120757,0.122713,1.159171
141.401353,0.121336,0.122974,1.159171
141.451357,0.123982,0.125792,1.159171
141.501357,0.128846,0.129678,1.159171
141.551361,0.130470,0.130062,1.159171
141.601363,0.131908,0.129170,1.159171
141.651369,0.133067,0.129664,1.159171
141.701371,0.134705,0.133294,1.159171
141.751345,0.137984,0.136042,1.159171
141.801343,0.139165,0.137897,1.159171
141.851351,0.139157,0.139349,1.159171
141.901353,0.140937,0.140282,0.764444
141.951352,0.143632,0.141172,0.000000
142.001363,0.145569,0.142013,0.000000
142.051359,0.145203,0.142590,0.000000
142.101361,0.145089,0.143127,0.000000
142.151367,0.145446,0.144083,0.000000
142.201369,0.145779,0.144782,0.000000
142.251367,0.145342,0.144132,0.000000
142.301375,0.145653,0.144717,0.000000
142.351371,0.145952,0.145255,0.000000
142.401542,0.145158,0.144092,0.000000
142.451371,0.144406,0.143257,0.000000
142.501349,0.143727,0.143213,0.000000
142.551355,0.142431,0.142251,0.000000
142.601355,0.142082,0.141628,0.000000
142.651358,0.140936,0.141129,0.000000
142.701356,0.139376,0.140220,0.000000
142.751368,0.139115,0.139699,0.000000
142.801358,0.139111,0.139726,0.000000
142.851375,0.139329,0.140688,0.000000
142.901375,0.139995,0.141096,0.000000
142.951377,0.140244,0.141122,0.000000
143.001384,0.139768,0.140057,0.000000
143.051371,0.139545,0.139053,0.000000
143.101372,0.139336,0.138484,0.000000
143.151376,0.138827,0.138043,0.000000
143.201380,0.137666,0.137726,0.000000
143.251358,0.136914,0.137677,0.000000
143.301361,0.137312,0.138900,0.000000
143.351368,0.138823,0.140416,0.000000
143.401369,0.140501,0.141669,0.000000
143.451370,0.141983,0.142641,0.000000
143.501376,0.143640,0.143699,0.000000
143.551371,0.145819,0.145320,0.000000
143.601371,0.147853,0.146600,0.000000
143.651372,0.149523,0.148366,0.000000
143.701376,0.151586,0.150881,0.000000
143.751385,0.153071,0.152120,0.000000
143.820184,0.154349,0.152748,0.000000
143.851393,0.155929,0.154011,0.000000
143.901382,0.156528,0.154463,0.000000
143.951408,0.156635,0.154032,0.000000
144.001365,0.155499,0.152738,0.000000
144.051361,0.154197,0.152562,0.000000
144.101368,0.153463,0.152441,0.000000
144.151370,0.151649,0.150422,0.000000
144.201373,0.148260,0.147427,0.000000
144.251374,0.145563,0.145421,0.000000
144.301394,0.144355,0.145092,0.000000
144.351391,0.144209,0.145375,0.000000
144.401381,0.142751,0.144636,0.000000
144.451397,0.140914,0.143509,0.000000
144.501393,0.140019,0.142044,0.000000
144.551405,0.140648,0.141624,0.000000
144.601417,0.140746,0.140928,0.000000
144.651419,0.138222,0.137965,0.000000
144.701421,0.136244,0.136910,0.000000
144.751372,0.134874,0.135971,0.000000
144.801372,0.133931,0.135276,0.000000
144.851377,0.135243,0.137272,0.000000
144.901378,0.135590,0.138203,0.000000
144.951385,0.136287,0.139031,0.000000
145.001388,0.140288,0.141955,0.000000
145.051385,0.141560,0.142051,0.000000
145.101392,0.142665,0.141711,0.000000
145.151397,0.143696,0.141343,0.000000
145.201395,0.144465,0.143202,0.000000
145.251402,0.147878,0.147733,0.000000
145.301403,0.149336,0.148710,0.000000
145.351402,0.145909,0.144903,0.000000
145.401405,0.144593,0.142558,0.000000
145.451393,0.143599,0.140700,0.000000
145.501375,0.142899,0.139505,0.000000
145.551387,0.140818,0.138839,0.000000
145.601387,0.136759,0.138617,0.000000
145.651383,0.136459,0.140995,0.000000
145.701391,0.139429,0.142897,0.000000
145.751388,0.140749,0.142791,0.000000
145.801390,0.146434,0.148835,0.000000
145.851401,0.147032,0.146853,0.000000
145.901402,0.145517,0.142607,0.000000
145.951401,0.145954,0.142208,0.000000
146.001399,0.144830,0.142326,0.000000
146.051409,0.147458,0.147594,0.000000
146.101407,0.151400,0.152074,0.000000
146.151415,0.149225,0.153253,0.000000
146.201412,0.153018,0.155692,0.000000
146.251381,0.158655,0.157552,0.000000
146.301383,0.162224,0.159149,0.000000
146.351394,0.165215,0.160096,0.000000
146.401390,0.163685,0.159674,0.000000
146.451402,0.162050,0.159429,0.000000
146.501405,0.159647,0.155774,0.000000
146.559323,0.158186,0.155659,0.000000
146.601408,0.158101,0.157414,0.000000
146.651395,0.155677,0.155641,0.000000
146.701411,0.157251,0.159520,0.000000
146.759305,0.154338,0.155140,0.000000
146.801416,0.155544,0.157486,0.000000
146.851422,0.156019,0.154881,0.000000
146.901415,0.154297,0.152524,0.000000
146.951426,0.151978,0.151656,0.000000
147.001389,0.151592,0.150510,0.000000
147.051394,0.148041,0.150411,0.000000
147.101393,0.148270,0.148134,0.000000
147.151397,0.145902,0.148606,0.000000
147.201401,0.147194,0.149594,0.000000
147.251407,0.149256,0.151245,0.000000
147.301402,0.150169,0.151949,0.000000
147.351414,0.153499,0.155368,0.000000
147.401418,0.161576,0.165556,0.000000
147.451420,0.172225,0.175061,0.000000
147.501418,0.181806,0.183409,0.000000
147.551423,0.198653,0.200791,0.000000
147.601431,0.215934,0.216777,0.000000
147.651424,0.233413,0.228894,0.000000
147.701436,0.251341,0.241905,0.000000
147.751399,0.263960,0.252378,0.000000
147.801401,0.275891,0.261190,0.000000
147.851409,0.285336,0.265836,0.000000
147.901403,0.288915,0.271734,0.000000
147.951408,0.291187,0.276677,0.000000
148.001422,0.299748,0.288823,0.000000
148.051413,0.303511,0.295169,0.000000
148.101416,0.303788,0.295344,0.000000
148.151422,0.306542,0.299414,0.000000
148.201424,0.314053,0.306869,0.000000
148.251423,0.320856,0.314101,0.000000
148.301430,0.331200,0.325075,0.000000
148.351429,0.334985,0.332858,0.000000
148.401432,0.342358,0.340689,0.000000
148.451433,0.354536,0.348863,0.000000
148.501409,0.364825,0.356702,0.000000
148.551408,0.375565,0.367610,0.000000
148.601418,0.382348,0.372162,0.000000
148.651417,0.385434,0.375899,0.000000
148.701416,0.385772,0.374135,0.000000
148.751422,0.385437,0.373325,0.000000
148.801428,0.385195,0.374475,0.000000
148.851420,0.377437,0.365879,0.000000
148.901433,0.369814,0.364028,2.619820
148.951439,0.364652,0.361904,7.659154
149.001429,0.358881,0.360162,7.659154
149.051439,0.356702,0.358598,7.659154
149.101442,0.353714,0.356756,7.659154
149.151436,0.349842,0.355413,7.659154
149.201444,0.353988,0.356536,7.659154
149.251410,0.352853,0.354995,7.659154
149.301413,0.349746,0.350381,7.659154
149.351418,0.347778,0.348150,7.659154
149.401422,0.348633,0.350259,7.659154
149.451425,0.349414,0.351358,7.659154
149.501773,0.349925,0.351896,7.659154
149.551431,0.351511,0.356111,7.659154
149.601427,0.368585,0.378603,7.659154
149.651435,0.395704,0.407075,7.659154
149.701445,0.423719,0.432305,7.659154
149.751439,0.447378,0.450332,7.659154
149.801441,0.469981,0.463442,7.659154
149.851434,0.494563,0.476032,7.659154
149.901442,0.515131,0.484496,5.604855
149.951450,0.522085,0.491081,1.667599
150.001530,0.520426,0.494679,1.667599
150.051421,0.518178,0.499194,1.667599
150.101463,0.517120,0.502482,1.667599
150.151429,0.517099,0.505177,1.667599
150.201426,0.537957,0.538630,1.667599
150.251436,0.551819,0.553929,1.667599
150.301435,0.571215,0.573447,1.667599
150.351438,0.619766,0.628357,1.667599
150.401445,0.666189,0.671170,1.667599
150.451441,0.711655,0.703592,1.667599
150.501442,0.766150,0.742533,1.667599
150.551443,0.797698,0.772477,1.667599
150.601449,0.845310,0.808264,1.667599
150.651452,0.877982,0.822666,1.667599
150.701462,0.886378,0.839526,1.667599
150.751426,0.893858,0.850586,1.667599
150.801430,0.906430,0.864659,1.667599
150.851429,0.921612,0.892542,1.667599
150.901433,0.943567,0.923216,1.730765
150.951437,0.958702,0.950124,1.852254
151.001444,0.981189,0.967656,1.852254
151.051438,0.998470,0.979690,1.852254
151.101445,1.023821,0.998258,1.852254
151.151444,1.046132,1.014150,1.852254
151.201449,1.057260,1.027694,1.852254
151.251452,1.062691,1.038806,1.852254
151.301460,1.071593,1.054939,1.852254
151.368931,1.081297,1.065044,1.852254
151.401458,1.111672,1.099668,1.852254
151.451458,1.128233,1.117198,1.852254
151.501430,1.149150,1.138627,1.852254
151.551438,1.169372,1.155691,1.852254
151.601435,1.193243,1.174720,1.852254
151.658900,1.205218,1.180599,1.852254
151.708894,1.220393,1.187056,1.852254
151.758892,1.215717,1.190161,1.852254
151.801454,1.222287,1.199367,1.852254
151.851448,1.226462,1.210517,1.852254
151.901453,1.231149,1.219788,1.916747
151.951457,1.236087,1.232813,2.056190
152.001470,1.250583,1.246938,2.056190
152.051458,1.261657,1.255442,2.056190
152.101470,1.272775,1.260361,2.056190
152.151456,1.277848,1.263083,2.056190
152.201469,1.282040,1.267427,2.056190
152.251444,1.285765,1.270385,2.056190
152.320098,1.276867,1.261052,2.056190
152.354541,1.277781,1.270483,2.056190
152.418838,1.270169,1.263342,2.056190
152.451448,1.368124,1.404230,2.056190
152.501450,1.356493,1.361993,2.056190
152.551455,1.344112,1.329283,2.056190
152.601457,1.338923,1.312611,2.056190
152.651464,1.336303,1.291278,2.056190
152.701461,1.341529,1.302020,2.056190
152.751472,1.354738,1.306993,2.056190
152.801464,1.253317,1.297088,2.056190
152.851461,1.262584,1.289394,2.056190
152.901478,1.275009,1.288529,2.002013
152.951490,1.284552,1.293226,1.905362
153.001453,1.299434,1.296373,1.905362
153.051450,1.292320,1.295889,1.905362
153.101451,1.291252,1.300810,1.905362
153.151457,1.298587,1.302332,1.905362
153.233688,1.295666,1.289946,1.905362
153.251466,1.339143,1.351573,1.905362
153.301464,1.333035,1.334691,1.905362
153.359380,1.324972,1.318244,1.905362
153.401472,1.355670,1.355906,1.905362
153.451464,1.340153,1.326328,1.905362
153.501476,1.325189,1.301167,1.905362
153.551477,1.324322,1.282663,1.905362
153.601467,1.263646,1.265430,1.905362
153.651483,1.253840,1.252315,1.905362
153.701487,1.246591,1.242625,1.905362
153.751455,1.203781,1.235512,1.905362
153.829341,1.193192,1.215768,1.905362
153.851462,1.221081,1.252337,1.905362
153.901461,1.224127,1.247532,1.903870
153.951462,1.225855,1.239614,1.902736
154.001472,1.232247,1.240467,1.902736
154.051467,1.235983,1.238597,1.902736
154.101470,1.242355,1.241636,1.902736
154.151479,1.257670,1.242849,1.902736
154.201483,1.237070,1.239937,1.902736
154.251481,1.200113,1.185964,1.902736
154.301488,1.155228,1.126935,1.902736
154.351490,1.099414,1.072363,1.902736
154.401488,1.053405,1.040235,1.902736
154.451496,0.986785,0.989369,1.902736
154.501462,0.920880,0.948255,1.902736
154.551464,0.856049,0.913739,1.902736
154.601469,0.829349,0.885788,1.902736
154.651472,0.812844,0.862476,1.902736
154.701474,0.800426,0.843289,1.902736
154.751472,0.771369,0.818801,1.902736
154.801494,0.754566,0.789313,1.902736
154.851480,0.735958,0.762839,1.902736
154.901481,0.725524,0.752827,1.903045
154.951491,0.722282,0.753742,1.905361
155.001499,0.711684,0.741869,1.905361
155.051488,0.698468,0.728000,1.905361
155.101499,0.698103,0.725913,1.905361
155.151495,0.701811,0.720232,1.905361
155.201500,0.706980,0.715143,1.905361
155.251466,0.703920,0.710155,1.905361
155.301475,0.691648,0.702508,1.905361
155.351471,0.653791,0.647241,1.905361
155.401576,0.620344,0.605675,1.905361
155.451475,0.588740,0.583976,1.905361
155.501486,0.551977,0.555357,1.905361
155.551482,0.516980,0.534597,1.905361
155.601493,0.489361,0.527287,1.905361
155.651485,0.468611,0.527278,1.905361
155.701492,0.482520,0.526475,1.905361
155.751497,0.497961,0.530420,1.905361
155.801489,0.503435,0.531430,1.905361
155.851499,0.515676,0.530668,1.905361
155.901507,0.527705,0.531736,1.841294
155.951506,0.543308,0.546720,1.726395
156.001474,0.552491,0.555777,1.726395
156.051482,0.561406,0.561672,1.726395
156.101483,0.567572,0.567289,1.726395
156.151480,0.575233,0.571729,1.726395
156.201488,0.578904,0.568069,1.726395
156.251492,0.580223,0.563462,1.726395
156.301492,0.572501,0.561261,1.726395
156.351491,0.564321,0.555724,1.726395
156.401514,0.557840,0.552282,1.726395
156.451497,0.549613,0.548403,1.726395
156.501496,0.537503,0.539875,1.726395
156.551507,0.536750,0.541549,1.726395
156.601513,0.529595,0.532223,1.726395
156.651505,0.522175,0.525972,1.726395
156.701513,0.517941,0.521502,1.726395
156.751483,0.515350,0.521395,1.726395
156.801483,0.510909,0.517565,1.726395
156.851491,0.510714,0.514746,1.726395
156.901493,0.504967,0.513274,1.713879
156.951492,0.506961,0.512222,1.693983
157.001498,0.506581,0.509145,1.693983
157.051502,0.503058,0.502659,1.693983
157.101500,0.495978,0.496419,1.693983
157.151499,0.491381,0.491332,1.693983
157.201511,0.485152,0.485510,1.693983
157.251504,0.479441,0.482389,1.693983
157.301506,0.475239,0.481492,1.693983
157.351516,0.470712,0.478268,1.693983
157.401505,0.469792,0.476596,1.693983
157.451525,0.471185,0.477473,1.693983
157.501492,0.471761,0.477054,1.693983
157.551491,0.466764,0.467216,1.693983
157.601494,0.460809,0.459454,1.693983
157.651494,0.453358,0.452728,1.693983
157.701501,0.428434,0.420451,1.693983
157.751494,0.406552,0.399839,1.693983
157.801507,0.388507,0.390543,1.693983
157.851508,0.383932,0.400781,1.693983
157.901511,0.380251,0.400845,1.691209
157.951516,0.376052,0.400417,1.697957
158.001524,0.368323,0.395091,1.697957
158.051520,0.376990,0.386734,1.697957
158.101513,0.383646,0.382086,1.697957
158.151527,0.379508,0.370591,1.697957
158.201525,0.368763,0.369399,1.697957
158.251499,0.358934,0.361906,1.697957
158.301499,0.347136,0.352633,1.697957
158.351501,0.342138,0.350009,1.697957
158.401507,0.337728,0.344548,1.697957
158.451500,0.331797,0.340190,1.697957
158.501514,0.330514,0.335336,1.697957
158.551503,0.323604,0.331555,1.697957
158.628428,0.321356,0.328426,1.697957
158.651522,0.318922,0.322529,1.697957
158.701521,0.314819,0.320212,1.697957
158.751526,0.313142,0.318390,1.697957
158.801525,0.315884,0.323113,1.697957
158.851532,0.323684,0.332591,1.697957
158.910932,0.320337,0.324659,1.701918
158.951540,0.332891,0.340474,1.711983
159.001506,0.347555,0.352722,1.711983
159.051505,0.351657,0.350159,1.711983
159.101512,0.358177,0.351515,1.711983
159.151511,0.353913,0.343516,1.711983
159.201514,0.347079,0.339273,1.711983
159.251514,0.352477,0.337485,1.711983
159.301517,0.344765,0.339681,1.711983
159.351517,0.334390,0.337810,1.711983
159.401523,0.329460,0.331396,1.711983
159.451523,0.321222,0.325085,1.711983
159.501534,0.322043,0.323514,1.711983
159.551537,0.323797,0.325720,1.711983
159.601522,0.325525,0.329038,1.711983
159.651540,0.327615,0.335863,1.711983
159.701534,0.334400,0.344248,1.711983
159.751509,0.339647,0.343825,1.711983
159.801511,0.355260,0.356961,1.711983
159.879467,0.363867,0.361133,1.711983
159.901523,0.370060,0.364454,1.678795
159.951522,0.382831,0.377862,1.682065
160.010324,0.383831,0.376278,1.682065
160.051530,0.388632,0.383389,1.682065
160.101532,0.399610,0.390413,1.682065
160.151528,0.404021,0.400271,1.682065
160.201538,0.407640,0.400798,1.682065
160.251545,0.410803,0.400467,1.682065
160.301535,0.407680,0.402215,1.682065
160.351552,0.416795,0.408529,1.682065
160.401531,0.412937,0.404114,1.682065
160.482968,0.410173,0.403241,1.682065
160.501515,0.404083,0.402043,1.682065
160.551520,0.399455,0.395784,1.682065
160.601519,0.398066,0.394497,1.682065
160.651535,0.398679,0.398326,1.682065
160.701525,0.383037,0.383448,1.682065
160.751530,0.383103,0.384124,1.682065
160.801535,0.377787,0.379873,1.682065
160.851539,0.377897,0.383480,1.682065
160.920007,0.363294,0.360460,1.331016
160.951538,0.355638,0.355592,1.124134
161.001539,0.346958,0.355271,1.124134
161.051547,0.351700,0.355314,1.124134
161.101546,0.351367,0.360662,1.124134
161.151552,0.351019,0.360639,1.124134
161.201558,0.346655,0.362166,1.124134
161.251520,0.359191,0.360923,1.124134
161.301532,0.362659,0.361224,1.124134
161.351526,0.368348,0.367764,1.124134
161.409961,0.369681,0.367121,1.124134
161.451536,0.368015,0.367701,1.124134
161.501544,0.373784,0.374369,1.124134
161.559946,0.377494,0.378338,1.124134
161.601548,0.385971,0.385743,1.124134
161.651550,0.385683,0.380729,1.124134
161.701545,0.387809,0.386372,1.124134
161.751546,0.391322,0.386811,1.124134
161.801538,0.399201,0.394473,1.124134
161.859965,0.399826,0.396747,1.124134
161.901561,0.400375,0.397038,1.046374
161.951553,0.406886,0.409825,0.946156
162.001530,0.411523,0.406450,0.946156
162.051541,0.407581,0.401479,0.946156
162.101538,0.397806,0.385233,0.946156
162.151536,0.383913,0.373771,0.946156
162.201543,0.380250,0.375109,0.946156
162.251543,0.377904,0.376015,0.946156
162.301545,0.357369,0.363799,0.946156
162.351547,0.347455,0.355309,0.946156
162.401560,0.337671,0.347148,0.946156
162.451554,0.337023,0.341024,0.946156
162.501555,0.335158,0.335904,0.946156
162.551565,0.330875,0.338801,0.946156
162.601565,0.323764,0.336986,0.946156
162.651570,0.325734,0.335391,0.946156
162.701560,0.328216,0.335759,0.946156
162.751537,0.329774,0.334051,0.946156
162.828925,0.332042,0.333378,0.946156
162.851544,0.334351,0.333577,0.946156
162.901550,0.331629,0.333133,0.620263
162.951548,0.322777,0.320609,0.000000
163.001560,0.314032,0.309945,0.000000
163.051565,0.304554,0.301934,0.000000
163.101556,0.296647,0.295833,0.000000
163.151556,0.289084,0.291046,0.000000
163.201560,0.273154,0.278529,0.000000
163.251564,0.262326,0.273936,0.000000
163.301569,0.259422,0.269301,0.000000
163.351569,0.255639,0.263609,0.000000
163.401569,0.254678,0.263454,0.000000
163.451576,0.251917,0.261275,0.000000
163.501545,0.249341,0.259886,0.000000
163.551544,0.252145,0.257516,0.000000
163.601552,0.244671,0.246696,0.000000
163.651557,0.240214,0.241279,0.000000
163.701553,0.234696,0.233441,0.000000
163.751563,0.226262,0.227449,0.000000
163.801562,0.219366,0.222756,0.000000
163.851561,0.212129,0.218949,0.000000
163.901565,0.206329,0.216697,0.000000
163.951568,0.206652,0.214522,0.000000
164.001570,0.215635,0.228053,0.000000
164.051583,0.228541,0.240763,0.000000
164.101577,0.241511,0.251278,0.000000
164.151581,0.254056,0.259052,0.000000
164.201582,0.266627,0.265367,0.000000
164.251546,0.277087,0.268726,0.000000
164.301554,0.278573,0.258937,0.000000
164.351561,0.267808,0.248736,0.000000
164.401564,0.254161,0.237923,0.000000
164.467839,0.239134,0.226971,0.000000
164.501572,0.227162,0.222991,0.000000
164.551573,0.212771,0.216525,0.000000
164.629066,0.200055,0.212072,0.000000
164.651567,0.195884,0.207910,0.000000
164.701578,0.196717,0.209189,0.000000
164.751584,0.196996,0.206695,0.000000
164.801585,0.200317,0.206855,0.000000
164.851586,0.200194,0.206791,0.000000
164.901585,0.203820,0.208709,0.000000
164.951602,0.206084,0.209033,0.000000
165.001558,0.208544,0.208803,0.000000
165.051566,0.208342,0.209645,0.000000
165.101566,0.212382,0.212694,0.000000
165.151570,0.214649,0.214812,0.000000
165.209674,0.217259,0.216619,0.000000
165.251570,0.218170,0.218088,0.000000
165.301574,0.222307,0.222334,0.000000
165.351577,0.230397,0.230761,0.000000
165.401579,0.235863,0.234856,0.000000
165.451587,0.239294,0.237683,0.000000
165.501581,0.245248,0.243102,0.000000
165.551586,0.249544,0.245265,0.000000
165.601592,0.258451,0.253495,0.000000
165.651592,0.266061,0.261349,0.000000
165.701600,0.265541,0.261326,0.000000
165.751566,0.267765,0.262453,0.000000
165.801571,0.271345,0.264801,0.000000
165.851572,0.269385,0.261871,0.000000
165.901577,0.269456,0.260050,0.000000
165.969703,0.266507,0.260826,0.000000
166.001586,0.260936,0.260045,0.000000
166.059572,0.255291,0.252490,0.000000
166.101589,0.256827,0.257563,0.000000
166.151596,0.251739,0.253736,0.000000
166.201587,0.254351,0.256544,0.000000
166.251596,0.257133,0.259645,0.000000
166.301595,0.257770,0.261384,0.000000
166.351609,0.254426,0.256092,0.000000
166.401597,0.260261,0.257425,0.000000
166.451604,0.258422,0.258902,0.000000
166.501573,0.261969,0.259943,0.000000
166.551579,0.252947,0.249108,0.000000
166.601582,0.250880,0.250432,0.000000
166.651579,0.249429,0.251968,0.000000
166.701586,0.252692,0.253053,0.000000
166.751584,0.264083,0.271369,0.000000
166.801590,0.276975,0.288127,0.000000
166.851589,0.278844,0.285183,0.000000
166.901594,0.289521,0.282996,0.000000
166.951600,0.297617,0.289779,0.000000
167.001595,0.309478,0.300589,0.000000
167.051609,0.321487,0.308914,0.000000
167.101605,0.318289,0.311410,0.000000
167.151611,0.324969,0.328874,0.000000
167.201612,0.344894,0.345898,0.000000
167.251582,0.367325,0.363059,0.000000
167.301581,0.379400,0.370713,0.000000
167.351588,0.390054,0.380445,0.000000
167.401589,0.402709,0.390721,0.000000
167.451592,0.412773,0.391055,0.000000
167.501591,0.415587,0.396554,0.000000
167.551594,0.416785,0.401744,0.000000
167.601597,0.414674,0.404768,0.000000
167.651607,0.416644,0.406718,0.000000
167.701604,0.409455,0.398968,0.000000
167.751609,0.409704,0.405956,0.000000
167.801615,0.413340,0.408425,0.000000
167.851613,0.418108,0.417093,0.000000
167.901616,0.418037,0.417998,2.260842
167.951615,0.417002,0.416317,6.538360
168.001585,0.416456,0.415302,6.538360
168.051587,0.423696,0.415950,6.538360
168.101598,0.421112,0.416048,6.538360
168.151601,0.419890,0.414793,6.538360
168.201588,0.415831,0.416321,6.538360
168.251592,0.414349,0.414953,6.538360
168.301597,0.405934,0.401981,6.538360
168.351610,0.397149,0.391779,6.538360
168.401611,0.400082,0.401098,6.538360
168.451603,0.400707,0.405078,6.538360
168.501619,0.398569,0.403417,6.538360
168.551613,0.402440,0.412686,6.538360
168.601615,0.406041,0.417299,6.538360
168.651620,0.418413,0.421202,6.538360
168.701622,0.435983,0.431795,6.538360
168.751594,0.439976,0.438616,6.538360
168.827482,0.446590,0.443672,6.538360
168.851598,0.456511,0.448418,6.538360
168.901599,0.454510,0.446141,4.859022
168.957467,0.458362,0.449530,1.691029
169.001610,0.463536,0.454274,1.691029
169.051608,0.455558,0.447074,1.691029
169.117463,0.437451,0.425481,1.691029
169.151618,0.430370,0.423245,1.691029
169.201619,0.423386,0.422119,1.691029
169.251621,0.427536,0.431023,1.691029
169.301628,0.423526,0.431835,1.691029
169.351624,0.409049,0.419909,1.691029
169.401636,0.408852,0.419139,1.691029
169.453495,0.416194,0.413425,1.691029
169.501600,0.413720,0.410363,1.691029
169.558661,0.403561,0.397541,1.691029
169.601604,0.399177,0.404995,1.691029
169.651611,0.391866,0.400288,1.691029
169.701614,0.395780,0.399699,1.691029
169.751613,0.392941,0.399351,1.691029
169.801615,0.393513,0.398730,1.691029
169.851622,0.393826,0.398533,1.691029
169.901623,0.401524,0.398595,1.739864
169.951623,0.395745,0.398255,1.852255
170.001637,0.397505,0.397633,1.852255
170.051628,0.389886,0.386928,1.852255
170.101635,0.381953,0.378295,1.852255
170.167362,0.374711,0.371905,1.852255
170.201637,0.367295,0.366636,1.852255
170.251606,0.359586,0.362342,1.852255
170.327352,0.351704,0.358199,1.852255
170.351617,0.340148,0.349411,1.852255
170.401618,0.331005,0.335587,1.852255
170.451622,0.323512,0.326749,1.852255
170.501619,0.316184,0.320418,1.852255
170.551615,0.309658,0.316289,1.852255
170.601623,0.302495,0.311934,1.852255
170.651628,0.292653,0.304149,1.852255
170.701637,0.291068,0.303905,1.852255
170.751625,0.293935,0.303224,1.852255
170.801644,0.293913,0.300850,1.852255
170.851645,0.291172,0.295842,1.852255
170.901626,0.288660,0.293091,1.914513
170.951642,0.285692,0.289242,2.042400
171.001617,0.288084,0.289304,2.042400
171.051618,0.285156,0.288049,2.042400
171.101618,0.282655,0.287082,2.042400
171.151629,0.289106,0.296980,2.042400
171.201626,0.297289,0.304178,2.042400
171.251625,0.305556,0.311047,2.042400
171.301628,0.315658,0.317457,2.042400
